Id,Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
14616,,Mexico,23.6345,-102.5528,2020-02-05,0.0,0.0,36,53.2,46.4,60.8,999.9,,41.5,0.642502088882286,0.1637193170881712,23.5,0.0,0
14617,,Mexico,23.6345,-102.5528,2020-02-06,0.0,0.0,37,50.2,37.4,66.2,999.9,,23.5,0.3478144761547657,0.09235608347241113,17.9,0.0,0
14618,,Mexico,23.6345,-102.5528,2020-02-07,0.0,0.0,38,53.1,37.4,69.8,999.9,,26.0,0.3465757848774284,0.08840447789127058,8,0.0,0
14619,,Mexico,23.6345,-102.5528,2020-02-08,0.0,0.0,39,53.9,39.2,69.8,999.9,,26.5,0.34354170598246897,0.08695553767724454,8.6,0.0,0
14620,,Mexico,23.6345,-102.5528,2020-02-09,0.0,0.0,40,56.6,44.6,69.8,999.9,,31.8,0.3864751353389867,0.096127912515639,11.8,0.0,0
14621,,Mexico,23.6345,-102.5528,2020-02-10,0.0,0.0,41,59.5,46.4,69.8,999.9,,44.8,0.5799174037247995,0.14330102700981773,12.4,0.0,0
14622,,Mexico,23.6345,-102.5528,2020-02-11,0.0,0.0,42,57.5,42.8,71.6,999.9,,41.9,0.5575748125743326,0.13823594895610603,11.6,0.0,0
14623,,Mexico,23.6345,-102.5528,2020-02-12,0.0,0.0,43,57.1,48.2,66.2,999.9,,35.4,0.4384177225363307,0.10883535556083551,14.9,0.0,0
14624,,Mexico,23.6345,-102.5528,2020-02-13,0.0,0.0,44,52.7,35.6,68.0,999.9,,24.3,0.327733143314029,0.08396357864488366,8.6,0.0,0
14625,,Mexico,23.6345,-102.5528,2020-02-14,0.0,0.0,45,54.7,37.4,71.6,999.9,,27.0,0.3405518838229469,0.08564076140300073,8.4,0.0,0
14626,,Mexico,23.6345,-102.5528,2020-02-15,0.0,0.0,46,57.0,42.8,68.0,999.9,,40.4,0.5356778416032257,0.13302769803969142,6.3,0.0,0
14627,,Mexico,23.6345,-102.5528,2020-02-16,0.0,0.0,47,58.5,41.0,77.0,999.9,,38.9,0.4784896701053315,0.11835747066433247,4,0.0,0
14628,,Mexico,23.6345,-102.5528,2020-02-17,0.0,0.0,48,63.1,48.2,82.4,999.9,,37.7,0.3872146861567257,0.096208059009713,3.8,0.0,0
14629,,Mexico,23.6345,-102.5528,2020-02-18,0.0,0.0,49,65.9,46.4,80.6,999.9,,38.0,0.3550054530548165,0.08930985698731161,3.2,0.0,0
14630,,Mexico,23.6345,-102.5528,2020-02-19,0.0,0.0,50,64.6,44.6,82.4,999.9,,36.2,0.3461022137136163,0.08650061388412164,4.6,0.0,0
14631,,Mexico,23.6345,-102.5528,2020-02-20,0.0,0.0,51,63.3,46.4,78.8,999.9,,34.1,0.3332977185875549,0.08286753405774115,2.8,0.0,0
14632,,Mexico,23.6345,-102.5528,2020-02-21,0.0,0.0,52,61.2,51.8,73.4,999.9,,41.4,0.4787216623535577,0.11840493547160902,7.5,0.0,0
14633,,Mexico,23.6345,-102.5528,2020-02-22,0.0,0.0,53,56.0,39.2,75.2,999.9,,40.4,0.5555350882435866,0.13857051879134524,4.2,0.0,0
14634,,Mexico,23.6345,-102.5528,2020-02-23,0.0,0.0,54,61.7,48.2,78.8,999.9,,41.8,0.477601372038275,0.11822911757949418,10,0.0,0
14635,,Mexico,23.6345,-102.5528,2020-02-24,0.0,0.0,55,60.7,48.2,77.0,999.9,,33.6,0.3583665985022,0.08858367473475263,11.1,0.0,0
14636,,Mexico,23.6345,-102.5528,2020-02-25,0.0,0.0,56,57.9,46.4,69.8,999.9,,31.3,0.36128891126961055,0.08947567744633178,8.1,0.0,0
14637,,Mexico,23.6345,-102.5528,2020-02-26,0.0,0.0,57,51.3,37.4,66.2,999.9,,23.3,0.33105661305406586,0.08636554016596087,7.4,0.0,0
14638,,Mexico,23.6345,-102.5528,2020-02-27,0.0,0.0,58,47.7,32.0,69.8,999.9,,30.7,0.5140766273955167,0.1440602507040159,5.3,0.0,0
14639,,Mexico,23.6345,-102.5528,2020-02-28,1.0,0.0,59,56.1,39.2,71.6,999.9,,30.5,0.3733903656072488,0.09308942723440458,4.3,0.0,0
14640,,Mexico,23.6345,-102.5528,2020-02-29,4.0,0.0,60,59.4,42.8,77.0,999.9,,33.5,0.3739733631805915,0.09241535727702843,6.7,0.0,0
14641,,Mexico,23.6345,-102.5528,2020-03-01,5.0,0.0,61,63.4,50.0,75.2,999.9,,35.9,0.3568093745951782,0.0887442619759034,12.3,0.0,0
14642,,Mexico,23.6345,-102.5528,2020-03-02,5.0,0.0,62,62.0,48.2,75.2,999.9,,34.1,0.34903864351963826,0.08645846053357659,12,0.0,0
14643,,Mexico,23.6345,-102.5528,2020-03-03,5.0,0.0,63,59.6,42.8,71.6,999.9,,33.9,0.37729122094548884,0.0932276312976224,18.4,0.0,0
14644,,Mexico,23.6345,-102.5528,2020-03-04,5.0,0.0,64,58.9,50.0,69.8,999.9,,39.3,0.4790779313666196,0.11843751451111503,20.7,0.0,0
14645,,Mexico,23.6345,-102.5528,2020-03-05,5.0,0.0,65,56.1,44.6,69.8,999.9,,28.6,0.34554850326313225,0.08614821166624737,6,0.0,0
14646,,Mexico,23.6345,-102.5528,2020-03-06,6.0,0.0,66,54.3,41.0,68.0,999.9,,37.8,0.5339909578601376,0.13470285221527042,5,0.0,0
14647,,Mexico,23.6345,-102.5528,2020-03-07,6.0,0.0,67,56.8,44.6,73.4,999.9,,39.0,0.5108820127297098,0.12696702919377412,5.2,0.0,0
14648,,Mexico,23.6345,-102.5528,2020-03-08,7.0,0.0,68,59.8,48.2,73.4,999.9,,45.0,0.5780988829056355,0.1428416350850119,3.5,99.99,1
14649,,Mexico,23.6345,-102.5528,2020-03-09,7.0,0.0,69,62.2,46.4,73.4,999.9,,45.7,0.5449340491462541,0.13504620318727617,4.8,99.99,1
14650,,Mexico,23.6345,-102.5528,2020-03-10,7.0,0.0,70,60.4,51.8,71.6,999.9,,47.1,0.6128064521092813,0.1514427762074224,2.4,0.0,0
14651,,Mexico,23.6345,-102.5528,2020-03-11,8.0,0.0,71,67.0,51.8,77.0,999.9,,44.1,0.43289697032317465,0.10961760449364566,3.6,0.0,0
14652,,Mexico,23.6345,-102.5528,2020-03-12,12.0,0.0,72,66.6,51.8,77.0,999.9,,40.2,0.3775718918560565,0.09537252391699304,2.7,0.0,0
14653,,Mexico,23.6345,-102.5528,2020-03-13,12.0,0.0,73,69.3,51.8,78.8,999.9,,38.6,0.3229162230306714,0.08310460728788,8.8,0.0,0
14654,,Mexico,23.6345,-102.5528,2020-03-14,26.0,0.0,74,70.8,50.0,82.4,999.9,,36.9,0.28679839433625365,0.07471973025698476,8.1,0.0,0
14655,,Mexico,23.6345,-102.5528,2020-03-15,41.0,0.0,75,69.3,55.4,80.6,999.9,,41.5,0.3615694395996483,0.09305226601257989,6.5,0.0,0
14656,,Mexico,23.6345,-102.5528,2020-03-16,53.0,0.0,76,64.2,51.8,73.4,999.9,,45.9,0.5115463691905012,0.12762581993095687,6.6,99.99,1
14657,,Mexico,23.6345,-102.5528,2020-03-17,82.0,0.0,77,61.4,46.4,77.0,999.9,,42.2,0.49026172901893045,0.12129710320026552,7.3,0.0,0
14658,,Mexico,23.6345,-102.5528,2020-03-18,93.0,0.0,78,63.9,50.0,77.0,999.9,,37.0,0.3661609492593887,0.09124141328976368,9.8,0.0,0
14659,,Mexico,23.6345,-102.5528,2020-03-19,118.0,1.0,79,64.5,50.0,77.0,999.9,,39.3,0.39240901471500733,0.09802981970304597,14.9,0.0,0
14660,,Mexico,23.6345,-102.5528,2020-03-20,164.0,1.0,80,62.5,44.6,80.6,999.9,,35.0,0.35542955697177275,0.08815147503229981,5.4,0.0,0
14661,,Mexico,23.6345,-102.5528,2020-03-21,203.0,2.0,81,68.1,57.2,78.8,999.9,,43.8,0.411871830905475,0.10506179034913979,8.6,0.0,0
14662,,Mexico,23.6345,-102.5528,2020-03-22,251.0,2.0,82,68.3,51.8,82.4,999.9,,40.1,0.3544883592939347,0.09055247336876367,3.8,0.0,0
14663,,Mexico,23.6345,-102.5528,2020-03-23,316.0,3.0,83,68.5,50.0,84.2,999.9,,39.1,0.3385520130121947,0.08660643054988766,4.8,0.0,0
14664,,Mexico,23.6345,-102.5528,2020-03-24,367.0,4.0,84,72.4,51.8,86.0,999.9,,34.5,0.24682228120422522,0.0652361719702494,3.9,0.0,0
14695,,Moldova,47.4116,28.3699,2020-01-22,0.0,0.0,22,42.2,34.0,53.6,11.8,1021.5,22.4,0.4500744733109033,0.157355515412523,6.6,0.0,0
14696,,Moldova,47.4116,28.3699,2020-01-23,0.0,0.0,23,37.0,33.3,41.4,15.8,1025.4,23.7,0.5823580718087376,0.3390024070099471,9.2,0.0,0
14697,,Moldova,47.4116,28.3699,2020-01-24,0.0,0.0,24,34.3,22.3,45.7,15.9,1025.9,19.9,0.5522533333791128,0.6277855218172749,3.1,0.0,0
14698,,Moldova,47.4116,28.3699,2020-01-25,0.0,0.0,25,29.5,17.6,45.9,10.8,1020.6,17.8,0.6127904255413162,-0.5279725116965764,2.7,0.0,0
14699,,Moldova,47.4116,28.3699,2020-01-26,0.0,0.0,26,29.8,19.6,43.3,13.5,1023.6,22.6,0.7423092521811044,-0.7357207701397135,999.9,0.0,0
14700,,Moldova,47.4116,28.3699,2020-01-27,0.0,0.0,27,32.5,20.7,46.2,8.1,1018.0,26.9,0.7959217129940483,3.8720854780193075,2.4,0.0,0
14701,,Moldova,47.4116,28.3699,2020-01-28,0.0,0.0,28,32.8,27.5,42.1,1.1,1011.1,31.0,0.9299084433304355,2.861789803525194,2.3,0.0,1
14702,,Moldova,47.4116,28.3699,2020-01-29,0.0,0.0,29,35.0,29.1,42.6,993.9,1003.5,32.4,0.9010855160800894,0.8075588432891266,3.9,0.04,1
14703,,Moldova,47.4116,28.3699,2020-01-30,0.0,0.0,30,35.7,25.2,46.4,1.4,1010.3,26.4,0.6860003509924658,0.5125594906229339,4.9,0.0,0
14704,,Moldova,47.4116,28.3699,2020-01-31,0.0,0.0,31,37.0,23.4,44.1,998.3,1008.1,28.6,0.7133137937073936,0.41523438023131237,3.9,0.0,1
14705,,Moldova,47.4116,28.3699,2020-02-01,0.0,0.0,32,46.7,41.9,50.4,0.2,1009.6,39.4,0.7550098997878018,0.21758173044045914,4.2,0.02,0
14706,,Moldova,47.4116,28.3699,2020-02-02,0.0,0.0,33,45.5,35.2,57.2,997.9,1007.4,37.4,0.7305611460188912,0.21903032790102908,1.9,0.08,0
14707,,Moldova,47.4116,28.3699,2020-02-03,0.0,0.0,34,42.9,34.5,50.2,994.8,1004.4,35.8,0.7575672498555818,0.25463592136580193,4.7,0.02,1
14708,,Moldova,47.4116,28.3699,2020-02-04,0.0,0.0,35,40.7,31.6,50.9,993.6,1003.3,34.6,0.7864162353081665,0.30414731549104757,3.9,0.04,1
14709,,Moldova,47.4116,28.3699,2020-02-05,0.0,0.0,36,37.8,31.6,43.2,989.7,998.9,34.0,0.8600227933744413,0.4454137531379822,7,0.63,1
14710,,Moldova,47.4116,28.3699,2020-02-06,0.0,0.0,37,30.2,25.7,34.5,6.4,1016.2,20.9,0.6797595504061682,-0.8369602844895015,6.6,99.99,1
14711,,Moldova,47.4116,28.3699,2020-02-07,0.0,0.0,38,29.8,23.9,34.7,8.7,1018.5,18.6,0.6264637642596437,-0.6209034869920772,6.8,0.04,1
14712,,Moldova,47.4116,28.3699,2020-02-08,0.0,0.0,39,26.1,18.1,33.1,19.0,1029.1,14.3,0.6056182768313658,-0.19226586295202727,4.7,0.0,0
14713,,Moldova,47.4116,28.3699,2020-02-09,0.0,0.0,40,31.8,23.4,41.2,19.0,1029.1,16.1,0.5187245511922355,-6.1332607180367456,2.8,0.0,0
14714,,Moldova,47.4116,28.3699,2020-02-10,0.0,0.0,41,37.4,29.1,45.3,3.6,1013.7,23.4,0.5660824982088305,0.3099730880042847,7.8,99.99,1
14715,,Moldova,47.4116,28.3699,2020-02-11,0.0,0.0,42,41.7,34.2,49.3,991.6,1001.0,32.9,0.7066978370089633,0.25483667678970534,4.9,0.09,1
14716,,Moldova,47.4116,28.3699,2020-02-12,0.0,0.0,43,37.4,31.8,46.4,999.8,1009.2,25.9,0.6282310659812658,0.34400414094872434,3.9,0.0,0
14717,,Moldova,47.4116,28.3699,2020-02-13,0.0,0.0,44,34.0,25.0,46.2,9.6,1019.3,23.4,0.647927082686554,0.8369273376115683,3.6,0.0,0
14718,,Moldova,47.4116,28.3699,2020-02-14,0.0,0.0,45,36.9,19.8,49.6,9.3,1019.0,24.2,0.5970098671485133,0.35322582650671336,3.4,0.0,0
14719,,Moldova,47.4116,28.3699,2020-02-15,0.0,0.0,46,38.8,32.9,43.7,16.6,1026.3,32.3,0.7723351224494686,0.35484329898467387,2.9,0.0,1
14720,,Moldova,47.4116,28.3699,2020-02-16,0.0,0.0,47,40.3,34.3,49.1,21.7,1031.5,30.4,0.6744689425030321,0.26919993619131666,3.6,0.0,0
14721,,Moldova,47.4116,28.3699,2020-02-17,0.0,0.0,48,45.3,34.5,55.0,13.3,1023.0,32.0,0.5934996261318369,0.17924192930864544,5.3,0.0,0
14722,,Moldova,47.4116,28.3699,2020-02-18,0.0,0.0,49,45.7,37.2,55.4,9.2,1018.9,35.4,0.6698142772703662,0.19939908208591028,3.4,0.0,0
14723,,Moldova,47.4116,28.3699,2020-02-19,0.0,0.0,50,40.9,29.1,53.4,10.6,1020.4,30.3,0.6562383595343922,0.25003333716438836,2.7,0.0,0
14724,,Moldova,47.4116,28.3699,2020-02-20,0.0,0.0,51,42.1,36.3,52.5,9.0,1018.6,29.8,0.6138061205848966,0.21588847083137927,2.7,0.01,1
14725,,Moldova,47.4116,28.3699,2020-02-21,0.0,0.0,52,35.1,27.0,42.6,11.8,1021.6,30.8,0.8412920231235169,0.7325616644781903,2.4,0.0,0
14726,,Moldova,47.4116,28.3699,2020-02-22,0.0,0.0,53,34.8,23.9,48.2,16.3,1026.2,27.5,0.7440189824837977,0.7087511943292779,2.7,0.0,0
14727,,Moldova,47.4116,28.3699,2020-02-23,0.0,0.0,54,45.9,26.6,55.9,5.6,1015.5,30.3,0.5414938233406507,0.16009328782468032,4.1,99.99,1
14728,,Moldova,47.4116,28.3699,2020-02-24,0.0,0.0,55,44.6,37.9,50.2,996.8,1006.2,32.6,0.6244984935605427,0.19383064617092433,8.6,0.04,1
14729,,Moldova,47.4116,28.3699,2020-02-25,0.0,0.0,56,42.6,26.1,56.1,0.5,1010.3,25.6,0.5065841084369601,0.17308082984050474,4.1,0.0,0
14730,,Moldova,47.4116,28.3699,2020-02-26,0.0,0.0,57,50.9,35.2,65.8,988.2,997.6,30.3,0.4485986850700181,0.1177405661779395,3.1,0.0,0
14731,,Moldova,47.4116,28.3699,2020-02-27,0.0,0.0,58,38.1,35.2,44.6,990.0,999.4,33.1,0.8198170948739633,0.40850168545534277,4.2,0.12,1
14732,,Moldova,47.4116,28.3699,2020-02-28,0.0,0.0,59,39.1,26.2,48.2,999.0,1008.5,26.4,0.5999333423733324,0.267108466944346,3.1,0.0,0
14733,,Moldova,47.4116,28.3699,2020-02-29,0.0,0.0,60,36.5,27.3,46.9,6.4,1016.2,27.7,0.701176803418501,0.4446435965458857,3.9,0.0,0
14734,,Moldova,47.4116,28.3699,2020-03-01,0.0,0.0,61,45.4,30.7,56.1,3.7,1013.4,30.6,0.5586689290241952,0.16810328233357,6.3,0.0,0
14735,,Moldova,47.4116,28.3699,2020-03-02,0.0,0.0,62,47.1,41.4,54.9,997.4,1007.0,38.4,0.7150860820617881,0.2036799503609414,6.3,0.0,0
14736,,Moldova,47.4116,28.3699,2020-03-03,0.0,0.0,63,53.8,41.0,69.4,997.4,1006.8,39.0,0.5701365180693567,0.1444395561470458,3.6,0.0,0
14737,,Moldova,47.4116,28.3699,2020-03-04,0.0,0.0,64,55.8,41.2,68.0,996.3,1005.6,42.4,0.6047149440638995,0.15099931452078602,5.3,0.0,0
14738,,Moldova,47.4116,28.3699,2020-03-05,0.0,0.0,65,45.1,41.5,52.3,998.7,1008.1,42.0,0.8877350757782305,0.2701279068800182,3.6,0.08,1
14739,,Moldova,47.4116,28.3699,2020-03-06,0.0,0.0,66,44.0,39.9,53.6,997.1,1006.6,40.4,0.8701587316225395,0.2771410375826905,2.2,0.08,1
14740,,Moldova,47.4116,28.3699,2020-03-07,0.0,0.0,67,50.8,41.4,63.9,998.6,1007.9,39.0,0.6371340138163705,0.16748842148965948,3.6,0.0,0
14741,,Moldova,47.4116,28.3699,2020-03-08,1.0,0.0,68,47.3,41.9,52.9,7.0,1016.5,43.0,0.8486816185591682,0.24038426319259176,3.9,0.02,1
14742,,Moldova,47.4116,28.3699,2020-03-09,1.0,0.0,69,48.7,45.1,53.1,4.4,1013.9,46.6,0.9237706476734336,0.2527108999244039,1.9,0.2,1
14743,,Moldova,47.4116,28.3699,2020-03-10,3.0,0.0,70,49.9,45.1,55.2,0.5,1009.9,43.6,0.7875873809759929,0.21026382301874483,3.9,0.0,0
14744,,Moldova,47.4116,28.3699,2020-03-11,3.0,0.0,71,47.7,36.0,61.2,1.6,1011.0,37.4,0.67208168757719,0.1883381800422861,3.6,0.0,1
14745,,Moldova,47.4116,28.3699,2020-03-12,3.0,0.0,72,52.1,33.3,66.9,6.0,1015.6,38.0,0.5837198645835278,0.15062707223233154,5.2,0.0,0
14746,,Moldova,47.4116,28.3699,2020-03-13,6.0,0.0,73,54.1,43.7,66.2,1.9,1011.2,41.4,0.6191509141471465,0.15644453012538384,4.2,0.04,1
14747,,Moldova,47.4116,28.3699,2020-03-14,12.0,0.0,74,42.8,36.7,54.1,7.8,1017.3,30.3,0.6097280048831355,0.20604599081139416,3.5,0.0,0
14748,,Moldova,47.4116,28.3699,2020-03-15,23.0,0.0,75,34.6,26.2,41.9,18.4,1028.2,15.3,0.4477704947812082,0.45570664896580076,5.8,0.0,0
14749,,Moldova,47.4116,28.3699,2020-03-16,23.0,0.0,76,34.8,17.2,50.4,22.8,1032.8,12.3,0.3896021805293068,0.3711343625153413,1.9,0.0,0
14750,,Moldova,47.4116,28.3699,2020-03-17,30.0,0.0,77,44.3,35.4,55.8,16.8,1026.6,20.0,0.3750687550289584,0.11789123662564395,2.9,0.0,1
14751,,Moldova,47.4116,28.3699,2020-03-18,30.0,1.0,78,41.1,27.5,55.6,19.8,1029.6,28.8,0.6125195501916667,0.23002633217778243,2.6,0.0,0
14752,,Moldova,47.4116,28.3699,2020-03-19,49.0,1.0,79,45.2,24.4,64.0,14.0,1023.9,30.4,0.5583912596865961,0.16926965684757025,3.2,0.0,0
14753,,Moldova,47.4116,28.3699,2020-03-20,66.0,1.0,80,52.2,38.1,65.5,11.1,1020.6,39.2,0.609591139085698,0.15710545924533026,3.1,0.0,0
14754,,Moldova,47.4116,28.3699,2020-03-21,80.0,1.0,81,51.4,38.8,63.5,5.4,1014.9,39.5,0.6353703940057016,0.16551429381918997,3.9,99.99,1
14755,,Moldova,47.4116,28.3699,2020-03-22,94.0,1.0,82,39.0,35.6,42.8,10.3,1019.8,32.2,0.7632243456866651,0.34331818984984414,4.6,0.09,1
14756,,Moldova,47.4116,28.3699,2020-03-23,109.0,1.0,83,36.2,31.8,41.5,19.2,1028.9,21.7,0.5526274777707528,0.37103935335494437,6.1,0.0,0
14757,,Moldova,47.4116,28.3699,2020-03-24,125.0,1.0,84,33.8,24.8,42.8,23.5,1033.5,9.9,0.364619678118893,0.5191378544810878,5.8,0.0,0
14788,,Monaco,43.7333,7.4167,2020-01-22,0.0,0.0,22,43.9,41.0,48.2,999.9,,23.7,0.4451994658558442,0.14243798613863326,999.9,0.0,0
14789,,Monaco,43.7333,7.4167,2020-01-23,0.0,0.0,23,41.0,37.4,44.6,999.9,,28.5,0.6073951503814233,0.2297427522943636,3.4,0.0,0
14790,,Monaco,43.7333,7.4167,2020-01-24,0.0,0.0,24,40.6,37.4,42.8,999.9,,29.5,0.6426543108174381,0.2504614545365415,999.9,0.0,0
14791,,Monaco,43.7333,7.4167,2020-01-25,0.0,0.0,25,40.3,35.6,42.8,999.9,,32.6,0.7372281335077885,0.2942489327414033,999.9,0.0,1
14792,,Monaco,43.7333,7.4167,2020-01-26,0.0,0.0,26,41.6,37.4,44.6,999.9,,34.8,0.7655077956244267,0.27784116160039085,999.9,0.0,0
14793,,Monaco,43.7333,7.4167,2020-01-27,0.0,0.0,27,41.4,39.2,44.6,999.9,,37.1,0.8451717306817789,0.31086352379011506,999.9,0.0,0
14794,,Monaco,43.7333,7.4167,2020-01-28,0.0,0.0,28,45.4,37.4,53.6,999.9,,31.2,0.5724268992402542,0.17224305068547496,7.7,0.0,0
14795,,Monaco,43.7333,7.4167,2020-01-29,0.0,0.0,29,50.8,44.6,57.2,999.9,,25.5,0.36969241662798064,0.0971839486748291,3.3,0.0,0
14796,,Monaco,43.7333,7.4167,2020-01-30,0.0,0.0,30,45.3,41.0,50.0,999.9,,29.0,0.5254128507820638,0.15867914470566621,999.9,0.0,0
14797,,Monaco,43.7333,7.4167,2020-01-31,0.0,0.0,31,45.0,41.0,50.0,999.9,,37.0,0.7329647315719955,0.22389239107257392,999.9,0.0,0
14798,,Monaco,43.7333,7.4167,2020-02-01,0.0,0.0,32,45.4,42.8,48.2,999.9,,41.8,0.8708721935114958,0.2620451337396252,999.9,0.0,0
14799,,Monaco,43.7333,7.4167,2020-02-02,0.0,0.0,33,48.2,42.8,51.8,999.9,,41.6,0.7771655485233383,0.21508156445018353,999.9,0.0,0
14800,,Monaco,43.7333,7.4167,2020-02-03,0.0,0.0,34,62.5,55.4,68.0,999.9,,35.2,0.35827142676216217,0.08885629827774662,6.2,0.0,0
14801,,Monaco,43.7333,7.4167,2020-02-04,0.0,0.0,35,51.5,44.6,57.2,999.9,,24.5,0.34550957868966753,0.08987725460660954,999.9,0.0,0
14802,,Monaco,43.7333,7.4167,2020-02-05,0.0,0.0,36,47.5,44.6,50.0,999.9,,18.3,0.3088385571999051,0.08700325532854745,999.9,0.0,0
14803,,Monaco,43.7333,7.4167,2020-02-06,0.0,0.0,37,42.1,39.2,44.6,999.9,,19.1,0.392834782995712,0.1381682224177023,999.9,0.0,0
14804,,Monaco,43.7333,7.4167,2020-02-07,0.0,0.0,38,43.4,37.4,50.0,999.9,,26.9,0.5183636949952294,0.16982831043944335,999.9,0.0,0
14805,,Monaco,43.7333,7.4167,2020-02-08,0.0,0.0,39,42.9,39.2,46.4,999.9,,34.1,0.7079519417570883,0.23795906568874295,999.9,0.0,0
14806,,Monaco,43.7333,7.4167,2020-02-09,0.0,0.0,40,43.1,39.2,46.4,999.9,,39.2,0.8595544631981602,0.28590362853654694,999.9,0.0,0
14807,,Monaco,43.7333,7.4167,2020-02-10,0.0,0.0,41,46.1,37.4,55.4,999.9,,40.3,0.8000080335473982,0.23494812092863426,3.9,0.0,0
14808,,Monaco,43.7333,7.4167,2020-02-11,0.0,0.0,42,55.7,53.6,57.2,999.9,,31.9,0.40098002474159034,0.10018206228567564,999.9,0.0,0
14809,,Monaco,43.7333,7.4167,2020-02-12,0.0,0.0,43,50.1,46.4,53.6,999.9,,20.9,0.31290384953756856,0.08323361945199467,999.9,0.0,0
14810,,Monaco,43.7333,7.4167,2020-02-13,0.0,0.0,44,44.9,41.0,48.2,999.9,,25.5,0.46186094382549614,0.14163242132455714,999.9,0.0,0
14811,,Monaco,43.7333,7.4167,2020-02-14,0.0,0.0,45,45.3,37.4,53.6,999.9,,33.7,0.6354844348456518,0.19192169823211722,999.9,0.0,0
14812,,Monaco,43.7333,7.4167,2020-02-15,0.0,0.0,46,47.8,42.8,53.6,999.9,,33.8,0.5803099688226974,0.1622026751942872,3.1,0.0,0
14813,,Monaco,43.7333,7.4167,2020-02-16,0.0,0.0,47,46.5,41.0,51.8,999.9,,37.5,0.7060849259019325,0.20473025327713618,3.1,0.0,0
14814,,Monaco,43.7333,7.4167,2020-02-17,0.0,0.0,48,45.2,42.8,48.2,999.9,,40.2,0.8246790110746035,0.24999161572181497,999.9,0.0,0
14815,,Monaco,43.7333,7.4167,2020-02-18,0.0,0.0,49,49.4,42.8,55.4,999.9,,38.8,0.6661189038008686,0.17955209943948539,999.9,0.0,0
14816,,Monaco,43.7333,7.4167,2020-02-19,0.0,0.0,50,49.6,41.0,55.4,999.9,,31.0,0.4844906124397981,0.13008135470569016,999.9,0.0,0
14817,,Monaco,43.7333,7.4167,2020-02-20,0.0,0.0,51,47.0,41.0,51.8,999.9,,29.6,0.5047631266192546,0.1441847573987656,999.9,0.0,0
14818,,Monaco,43.7333,7.4167,2020-02-21,0.0,0.0,52,47.2,39.2,51.8,999.9,,36.4,0.6583662325128173,0.1869967630107585,2.7,0.0,0
14819,,Monaco,43.7333,7.4167,2020-02-22,0.0,0.0,53,46.1,41.0,50.0,999.9,,39.1,0.7633896432225116,0.22419395142346807,3.1,0.0,0
14820,,Monaco,43.7333,7.4167,2020-02-23,0.0,0.0,54,49.6,42.8,57.2,999.9,,43.4,0.7903837649343343,0.2122109040715778,999.9,0.0,0
14821,,Monaco,43.7333,7.4167,2020-02-24,0.0,0.0,55,53.9,46.4,59.0,999.9,,47.2,0.7788399803435023,0.19713603348863798,999.9,0.0,0
14822,,Monaco,43.7333,7.4167,2020-02-25,0.0,0.0,56,47.0,44.6,50.0,999.9,,43.6,0.8784045955089493,0.25091482880236876,999.9,0.0,0
14823,,Monaco,43.7333,7.4167,2020-02-26,0.0,0.0,57,47.4,42.8,51.8,999.9,,18.3,0.3100078424812463,0.08756821153197958,999.9,0.0,0
14824,,Monaco,43.7333,7.4167,2020-02-27,0.0,0.0,58,43.5,37.4,50.0,999.9,,18.6,0.3643321129284793,0.11878153664196257,4.7,0.0,0
14825,,Monaco,43.7333,7.4167,2020-02-28,0.0,0.0,59,46.4,41.0,50.0,999.9,,20.5,0.3536444395241395,0.10286067692399939,3.3,0.0,0
14826,,Monaco,43.7333,7.4167,2020-02-29,1.0,0.0,60,43.9,41.0,46.4,999.9,,26.0,0.4899351146346912,0.15675079693326133,999.9,0.0,0
14827,,Monaco,43.7333,7.4167,2020-03-01,1.0,0.0,61,41.6,37.4,46.4,999.9,,35.9,0.7997453595281857,0.2902676902128507,999.9,0.0,0
14828,,Monaco,43.7333,7.4167,2020-03-02,1.0,0.0,62,35.7,33.8,39.2,999.9,,34.8,0.9648196801323625,0.7208851760442568,999.9,99.99,1
14829,,Monaco,43.7333,7.4167,2020-03-03,1.0,0.0,63,46.7,41.0,50.0,999.9,,25.9,0.4385007245326392,0.12636886810361295,999.9,0.0,0
14830,,Monaco,43.7333,7.4167,2020-03-04,1.0,0.0,64,46.2,39.2,50.0,999.9,,23.4,0.40269003785466234,0.11787708980444624,2.3,0.0,0
14831,,Monaco,43.7333,7.4167,2020-03-05,1.0,0.0,65,42.0,39.2,46.4,999.9,,34.4,0.7418138432966472,0.26250385322749215,3.4,0.0,0
14832,,Monaco,43.7333,7.4167,2020-03-06,1.0,0.0,66,42.9,35.6,48.2,999.9,,32.1,0.6533087202501973,0.21959221171313179,999.9,0.0,0
14833,,Monaco,43.7333,7.4167,2020-03-07,1.0,0.0,67,47.2,39.2,51.8,999.9,,19.7,0.3316129914741769,0.09418854266159238,999.9,0.0,0
14834,,Monaco,43.7333,7.4167,2020-03-08,1.0,0.0,68,46.4,39.2,50.0,999.9,,27.7,0.47772670576972376,0.1389511239205893,999.9,0.0,0
14835,,Monaco,43.7333,7.4167,2020-03-09,1.0,0.0,69,42.8,41.0,46.4,999.9,,36.7,0.788100687622202,0.26632364880694864,999.9,99.99,1
